          STOP_NAME           ; STOP_NUMBER ;   EVENT   ;   85:801:536203-64  ;   85:801:536204-64  ;   85:801:536205-64  ;   85:801:536206-64  ;   85:801:536207-64  ;   85:801:536209-64  ;   85:801:536211-64  ;   85:801:536213-64  ;   85:801:536210-64  ;   85:801:536215-64  ;   85:801:536212-64  ;   85:801:536217-64  ;   85:801:536219-64  ;   85:801:536216-64  ;   85:801:536221-64  ;   85:801:536218-64  ;   85:801:536223-64  ;   85:801:536222-64  ;   85:801:536227-64  ;   85:801:536229-64  ;   85:801:536226-64  ;   85:801:536231-64  ;   85:801:536228-64  ;   85:801:536230-64  ;   85:801:536233-64  ;   85:801:536235-64  ;   85:801:536232-64  ;   85:801:536237-64  ;   85:801:536234-64  ;   85:801:536239-64  ;   85:801:536236-64  ;   85:801:536241-64  ;   85:801:536238-64  ;   85:801:536243-64  ;   85:801:536240-64  ;   85:801:536245-64  ;   85:801:536242-64  ;   85:801:536247-64  ;   85:801:536244-64  ;   85:801:536249-64  ;   85:801:536246-64  ;   85:801:536251-64  ;   85:801:536248-64  ;   85:801:536253-64  ;   85:801:536252-64  ;   85:801:536257-64  ;   85:801:536254-64  ;   85:801:536259-64  ;   85:801:536256-64  ;   85:801:536258-64  ;   85:801:536263-64  ;   85:801:536265-64  ;   85:801:536262-64  ;   85:801:536264-64  ;   85:801:536269-64  ;   85:801:536271-64  ;   85:801:536268-64  ;   85:801:536273-64  ;   85:801:536270-64  ;   85:801:536275-64  ;   85:801:536272-64  ;   85:801:536274-64  ;   85:801:536277-64  ;   85:801:536276-64  
       Montpreveyres, Balances;      8579240;  DEPARTURE;  2025-07-01 05:52:00;  2025-07-01 06:04:00;  2025-07-01 06:22:00;  2025-07-01 06:34:00;  2025-07-01 06:52:00;  2025-07-01 07:13:00;  2025-07-01 07:22:00;  2025-07-01 07:31:00;  2025-07-01 07:34:00;  2025-07-01 07:52:00;  2025-07-01 08:04:00;  2025-07-01 08:22:00;  2025-07-01 08:52:00;  2025-07-01 09:04:00;  2025-07-01 09:22:00;  2025-07-01 09:34:00;  2025-07-01 09:54:00;  2025-07-01 10:31:00;  2025-07-01 10:54:00;  2025-07-01 11:24:00;  2025-07-01 11:31:00;  2025-07-01 11:54:00;  2025-07-01 12:01:00;  2025-07-01 12:17:00;  2025-07-01 12:32:00;  2025-07-01 12:54:00;  2025-07-01 13:01:00;  2025-07-01 13:24:00;  2025-07-01 13:31:00;  2025-07-01 13:49:00;  2025-07-01 14:01:00;  2025-07-01 14:24:00;  2025-07-01 14:31:00;  2025-07-01 14:54:00;  2025-07-01 15:01:00;  2025-07-01 15:24:00;  2025-07-01 15:31:00;  2025-07-01 15:52:00;  2025-07-01 16:01:00;  2025-07-01 16:22:00;  2025-07-01 16:34:00;  2025-07-01 16:52:00;  2025-07-01 17:04:00;  2025-07-01 17:22:00;  2025-07-01 18:04:00;  2025-07-01 18:22:00;  2025-07-01 18:34:00;  2025-07-01 18:52:00;  2025-07-01 19:04:00;  2025-07-01 19:34:00;  2025-07-01 19:52:00;  2025-07-01 20:24:00;  2025-07-01 20:31:00;  2025-07-01 21:01:00;  2025-07-01 21:24:00;  2025-07-01 21:54:00;  2025-07-01 22:01:00;  2025-07-01 22:24:00;  2025-07-01 22:31:00;  2025-07-01 22:54:00;  2025-07-01 23:01:00;  2025-07-01 23:31:00;  2025-07-01 23:54:00;  2025-08-01 00:31:00
   Montpreveyres, Riau-Graubon;      8592144;    ARRIVAL;  2025-07-01 05:53:00;  2025-07-01 06:03:00;  2025-07-01 06:23:00;  2025-07-01 06:33:00;  2025-07-01 06:53:00;  2025-07-01 07:14:00;  2025-07-01 07:23:00;  2025-07-01 07:32:00;  2025-07-01 07:33:00;  2025-07-01 07:53:00;  2025-07-01 08:03:00;  2025-07-01 08:23:00;  2025-07-01 08:53:00;  2025-07-01 09:03:00;  2025-07-01 09:23:00;  2025-07-01 09:33:00;  2025-07-01 09:55:00;  2025-07-01 10:30:00;  2025-07-01 10:55:00;  2025-07-01 11:25:00;  2025-07-01 11:30:00;  2025-07-01 11:55:00;  2025-07-01 12:00:00;  2025-07-01 12:16:00;  2025-07-01 12:33:00;  2025-07-01 12:55:00;  2025-07-01 13:00:00;  2025-07-01 13:25:00;  2025-07-01 13:30:00;  2025-07-01 13:50:00;  2025-07-01 14:00:00;  2025-07-01 14:25:00;  2025-07-01 14:30:00;  2025-07-01 14:55:00;  2025-07-01 15:00:00;  2025-07-01 15:25:00;  2025-07-01 15:30:00;  2025-07-01 15:53:00;  2025-07-01 16:00:00;  2025-07-01 16:23:00;  2025-07-01 16:33:00;  2025-07-01 16:53:00;  2025-07-01 17:03:00;  2025-07-01 17:23:00;  2025-07-01 18:03:00;  2025-07-01 18:23:00;  2025-07-01 18:33:00;  2025-07-01 18:53:00;  2025-07-01 19:03:00;  2025-07-01 19:33:00;  2025-07-01 19:53:00;  2025-07-01 20:25:00;  2025-07-01 20:30:00;  2025-07-01 21:00:00;  2025-07-01 21:25:00;  2025-07-01 21:55:00;  2025-07-01 22:00:00;  2025-07-01 22:25:00;  2025-07-01 22:30:00;  2025-07-01 22:55:00;  2025-07-01 23:00:00;  2025-07-01 23:30:00;  2025-07-01 23:55:00;  2025-08-01 00:30:00
   Montpreveyres, Riau-Graubon;      8592144;  DEPARTURE;  2025-07-01 05:53:00;  2025-07-01 06:03:00;  2025-07-01 06:23:00;  2025-07-01 06:33:00;  2025-07-01 06:53:00;  2025-07-01 07:14:00;  2025-07-01 07:23:00;  2025-07-01 07:32:00;  2025-07-01 07:33:00;  2025-07-01 07:53:00;  2025-07-01 08:03:00;  2025-07-01 08:23:00;  2025-07-01 08:53:00;  2025-07-01 09:03:00;  2025-07-01 09:23:00;  2025-07-01 09:33:00;  2025-07-01 09:55:00;  2025-07-01 10:30:00;  2025-07-01 10:55:00;  2025-07-01 11:25:00;  2025-07-01 11:30:00;  2025-07-01 11:55:00;  2025-07-01 12:00:00;  2025-07-01 12:16:00;  2025-07-01 12:33:00;  2025-07-01 12:55:00;  2025-07-01 13:00:00;  2025-07-01 13:25:00;  2025-07-01 13:30:00;  2025-07-01 13:50:00;  2025-07-01 14:00:00;  2025-07-01 14:25:00;  2025-07-01 14:30:00;  2025-07-01 14:55:00;  2025-07-01 15:00:00;  2025-07-01 15:25:00;  2025-07-01 15:30:00;  2025-07-01 15:53:00;  2025-07-01 16:00:00;  2025-07-01 16:23:00;  2025-07-01 16:33:00;  2025-07-01 16:53:00;  2025-07-01 17:03:00;  2025-07-01 17:23:00;  2025-07-01 18:03:00;  2025-07-01 18:23:00;  2025-07-01 18:33:00;  2025-07-01 18:53:00;  2025-07-01 19:03:00;  2025-07-01 19:33:00;  2025-07-01 19:53:00;  2025-07-01 20:25:00;  2025-07-01 20:30:00;  2025-07-01 21:00:00;  2025-07-01 21:25:00;  2025-07-01 21:55:00;  2025-07-01 22:00:00;  2025-07-01 22:25:00;  2025-07-01 22:30:00;  2025-07-01 22:55:00;  2025-07-01 23:00:00;  2025-07-01 23:30:00;  2025-07-01 23:55:00;  2025-08-01 00:30:00
       Lausanne, Ste-Catherine;      8592117;    ARRIVAL;  2025-07-01 05:54:00;  2025-07-01 06:02:00;  2025-07-01 06:24:00;  2025-07-01 06:32:00;  2025-07-01 06:54:00;  2025-07-01 07:15:00;  2025-07-01 07:24:00;  2025-07-01 07:33:00;  2025-07-01 07:32:00;  2025-07-01 07:54:00;  2025-07-01 08:02:00;  2025-07-01 08:24:00;  2025-07-01 08:54:00;  2025-07-01 09:02:00;  2025-07-01 09:24:00;  2025-07-01 09:32:00;  2025-07-01 09:56:00;  2025-07-01 10:29:00;  2025-07-01 10:56:00;  2025-07-01 11:26:00;  2025-07-01 11:29:00;  2025-07-01 11:56:00;  2025-07-01 11:59:00;  2025-07-01 12:15:00;  2025-07-01 12:34:00;  2025-07-01 12:56:00;  2025-07-01 12:59:00;  2025-07-01 13:26:00;  2025-07-01 13:29:00;  2025-07-01 13:51:00;  2025-07-01 13:59:00;  2025-07-01 14:26:00;  2025-07-01 14:29:00;  2025-07-01 14:56:00;  2025-07-01 14:59:00;  2025-07-01 15:26:00;  2025-07-01 15:29:00;  2025-07-01 15:54:00;  2025-07-01 15:59:00;  2025-07-01 16:24:00;  2025-07-01 16:32:00;  2025-07-01 16:54:00;  2025-07-01 17:02:00;  2025-07-01 17:24:00;  2025-07-01 18:02:00;  2025-07-01 18:24:00;  2025-07-01 18:32:00;  2025-07-01 18:54:00;  2025-07-01 19:02:00;  2025-07-01 19:32:00;  2025-07-01 19:54:00;  2025-07-01 20:26:00;  2025-07-01 20:29:00;  2025-07-01 20:59:00;  2025-07-01 21:26:00;  2025-07-01 21:56:00;  2025-07-01 21:59:00;  2025-07-01 22:26:00;  2025-07-01 22:29:00;  2025-07-01 22:56:00;  2025-07-01 22:59:00;  2025-07-01 23:29:00;  2025-07-01 23:56:00;  2025-08-01 00:29:00
       Lausanne, Ste-Catherine;      8592117;  DEPARTURE;  2025-07-01 05:54:00;  2025-07-01 06:02:00;  2025-07-01 06:24:00;  2025-07-01 06:32:00;  2025-07-01 06:54:00;  2025-07-01 07:15:00;  2025-07-01 07:24:00;  2025-07-01 07:33:00;  2025-07-01 07:32:00;  2025-07-01 07:54:00;  2025-07-01 08:02:00;  2025-07-01 08:24:00;  2025-07-01 08:54:00;  2025-07-01 09:02:00;  2025-07-01 09:24:00;  2025-07-01 09:32:00;  2025-07-01 09:56:00;  2025-07-01 10:29:00;  2025-07-01 10:56:00;  2025-07-01 11:26:00;  2025-07-01 11:29:00;  2025-07-01 11:56:00;  2025-07-01 11:59:00;  2025-07-01 12:15:00;  2025-07-01 12:34:00;  2025-07-01 12:56:00;  2025-07-01 12:59:00;  2025-07-01 13:26:00;  2025-07-01 13:29:00;  2025-07-01 13:51:00;  2025-07-01 13:59:00;  2025-07-01 14:26:00;  2025-07-01 14:29:00;  2025-07-01 14:56:00;  2025-07-01 14:59:00;  2025-07-01 15:26:00;  2025-07-01 15:29:00;  2025-07-01 15:54:00;  2025-07-01 15:59:00;  2025-07-01 16:24:00;  2025-07-01 16:32:00;  2025-07-01 16:54:00;  2025-07-01 17:02:00;  2025-07-01 17:24:00;  2025-07-01 18:02:00;  2025-07-01 18:24:00;  2025-07-01 18:32:00;  2025-07-01 18:54:00;  2025-07-01 19:02:00;  2025-07-01 19:32:00;  2025-07-01 19:54:00;  2025-07-01 20:26:00;  2025-07-01 20:29:00;  2025-07-01 20:59:00;  2025-07-01 21:26:00;  2025-07-01 21:56:00;  2025-07-01 21:59:00;  2025-07-01 22:26:00;  2025-07-01 22:29:00;  2025-07-01 22:56:00;  2025-07-01 22:59:00;  2025-07-01 23:29:00;  2025-07-01 23:56:00;  2025-08-01 00:29:00
     Lausanne, Chalet-Fontaine;      8592006;    ARRIVAL;  2025-07-01 05:55:00;  2025-07-01 06:01:00;  2025-07-01 06:25:00;  2025-07-01 06:31:00;  2025-07-01 06:55:00;  2025-07-01 07:16:00;  2025-07-01 07:25:00;  2025-07-01 07:34:00;  2025-07-01 07:31:00;  2025-07-01 07:55:00;  2025-07-01 08:01:00;  2025-07-01 08:25:00;  2025-07-01 08:55:00;  2025-07-01 09:01:00;  2025-07-01 09:25:00;  2025-07-01 09:31:00;  2025-07-01 09:57:00;  2025-07-01 10:28:00;  2025-07-01 10:57:00;  2025-07-01 11:27:00;  2025-07-01 11:28:00;  2025-07-01 11:57:00;  2025-07-01 11:58:00;  2025-07-01 12:14:00;  2025-07-01 12:35:00;  2025-07-01 12:57:00;  2025-07-01 12:58:00;  2025-07-01 13:27:00;  2025-07-01 13:28:00;  2025-07-01 13:52:00;  2025-07-01 13:58:00;  2025-07-01 14:27:00;  2025-07-01 14:28:00;  2025-07-01 14:57:00;  2025-07-01 14:58:00;  2025-07-01 15:27:00;  2025-07-01 15:28:00;  2025-07-01 15:55:00;  2025-07-01 15:58:00;  2025-07-01 16:25:00;  2025-07-01 16:31:00;  2025-07-01 16:55:00;  2025-07-01 17:01:00;  2025-07-01 17:25:00;  2025-07-01 18:01:00;  2025-07-01 18:25:00;  2025-07-01 18:31:00;  2025-07-01 18:55:00;  2025-07-01 19:01:00;  2025-07-01 19:31:00;  2025-07-01 19:55:00;  2025-07-01 20:27:00;  2025-07-01 20:28:00;  2025-07-01 20:58:00;  2025-07-01 21:27:00;  2025-07-01 21:57:00;  2025-07-01 21:58:00;  2025-07-01 22:27:00;  2025-07-01 22:28:00;  2025-07-01 22:57:00;  2025-07-01 22:58:00;  2025-07-01 23:28:00;  2025-07-01 23:57:00;  2025-08-01 00:28:00
     Lausanne, Chalet-Fontaine;      8592006;  DEPARTURE;  2025-07-01 05:55:00;  2025-07-01 06:01:00;  2025-07-01 06:25:00;  2025-07-01 06:31:00;  2025-07-01 06:55:00;  2025-07-01 07:16:00;  2025-07-01 07:25:00;  2025-07-01 07:34:00;  2025-07-01 07:31:00;  2025-07-01 07:55:00;  2025-07-01 08:01:00;  2025-07-01 08:25:00;  2025-07-01 08:55:00;  2025-07-01 09:01:00;  2025-07-01 09:25:00;  2025-07-01 09:31:00;  2025-07-01 09:57:00;  2025-07-01 10:28:00;  2025-07-01 10:57:00;  2025-07-01 11:27:00;  2025-07-01 11:28:00;  2025-07-01 11:57:00;  2025-07-01 11:58:00;  2025-07-01 12:14:00;  2025-07-01 12:35:00;  2025-07-01 12:57:00;  2025-07-01 12:58:00;  2025-07-01 13:27:00;  2025-07-01 13:28:00;  2025-07-01 13:52:00;  2025-07-01 13:58:00;  2025-07-01 14:27:00;  2025-07-01 14:28:00;  2025-07-01 14:57:00;  2025-07-01 14:58:00;  2025-07-01 15:27:00;  2025-07-01 15:28:00;  2025-07-01 15:55:00;  2025-07-01 15:58:00;  2025-07-01 16:25:00;  2025-07-01 16:31:00;  2025-07-01 16:55:00;  2025-07-01 17:01:00;  2025-07-01 17:25:00;  2025-07-01 18:01:00;  2025-07-01 18:25:00;  2025-07-01 18:31:00;  2025-07-01 18:55:00;  2025-07-01 19:01:00;  2025-07-01 19:31:00;  2025-07-01 19:55:00;  2025-07-01 20:27:00;  2025-07-01 20:28:00;  2025-07-01 20:58:00;  2025-07-01 21:27:00;  2025-07-01 21:57:00;  2025-07-01 21:58:00;  2025-07-01 22:27:00;  2025-07-01 22:28:00;  2025-07-01 22:57:00;  2025-07-01 22:58:00;  2025-07-01 23:28:00;  2025-07-01 23:57:00;  2025-08-01 00:28:00
      Lausanne, Chalet-à-Gobet;      8587929;    ARRIVAL;  2025-07-01 05:56:00;  2025-07-01 06:00:00;  2025-07-01 06:26:00;  2025-07-01 06:30:00;  2025-07-01 06:56:00;  2025-07-01 07:17:00;  2025-07-01 07:26:00;  2025-07-01 07:35:00;  2025-07-01 07:30:00;  2025-07-01 07:56:00;  2025-07-01 08:00:00;  2025-07-01 08:26:00;  2025-07-01 08:56:00;  2025-07-01 09:00:00;  2025-07-01 09:26:00;  2025-07-01 09:30:00;  2025-07-01 09:58:00;  2025-07-01 10:27:00;  2025-07-01 10:58:00;  2025-07-01 11:28:00;  2025-07-01 11:27:00;  2025-07-01 11:58:00;  2025-07-01 11:57:00;  2025-07-01 12:13:00;  2025-07-01 12:36:00;  2025-07-01 12:58:00;  2025-07-01 12:57:00;  2025-07-01 13:28:00;  2025-07-01 13:27:00;  2025-07-01 13:53:00;  2025-07-01 13:57:00;  2025-07-01 14:28:00;  2025-07-01 14:27:00;  2025-07-01 14:58:00;  2025-07-01 14:57:00;  2025-07-01 15:28:00;  2025-07-01 15:27:00;  2025-07-01 15:56:00;  2025-07-01 15:57:00;  2025-07-01 16:26:00;  2025-07-01 16:30:00;  2025-07-01 16:56:00;  2025-07-01 17:00:00;  2025-07-01 17:26:00;  2025-07-01 18:00:00;  2025-07-01 18:26:00;  2025-07-01 18:30:00;  2025-07-01 18:56:00;  2025-07-01 19:00:00;  2025-07-01 19:30:00;  2025-07-01 19:56:00;  2025-07-01 20:28:00;  2025-07-01 20:27:00;  2025-07-01 20:57:00;  2025-07-01 21:28:00;  2025-07-01 21:58:00;  2025-07-01 21:57:00;  2025-07-01 22:28:00;  2025-07-01 22:27:00;  2025-07-01 22:58:00;  2025-07-01 22:57:00;  2025-07-01 23:27:00;  2025-07-01 23:58:00;  2025-08-01 00:27:00
      Lausanne, Chalet-à-Gobet;      8587929;  DEPARTURE;  2025-07-01 05:56:00;  2025-07-01 06:00:00;  2025-07-01 06:26:00;  2025-07-01 06:30:00;  2025-07-01 06:56:00;  2025-07-01 07:17:00;  2025-07-01 07:26:00;  2025-07-01 07:35:00;  2025-07-01 07:30:00;  2025-07-01 07:56:00;  2025-07-01 08:00:00;  2025-07-01 08:26:00;  2025-07-01 08:56:00;  2025-07-01 09:00:00;  2025-07-01 09:26:00;  2025-07-01 09:30:00;  2025-07-01 09:58:00;  2025-07-01 10:27:00;  2025-07-01 10:58:00;  2025-07-01 11:28:00;  2025-07-01 11:27:00;  2025-07-01 11:58:00;  2025-07-01 11:57:00;  2025-07-01 12:13:00;  2025-07-01 12:36:00;  2025-07-01 12:58:00;  2025-07-01 12:57:00;  2025-07-01 13:28:00;  2025-07-01 13:27:00;  2025-07-01 13:53:00;  2025-07-01 13:57:00;  2025-07-01 14:28:00;  2025-07-01 14:27:00;  2025-07-01 14:58:00;  2025-07-01 14:57:00;  2025-07-01 15:28:00;  2025-07-01 15:27:00;  2025-07-01 15:56:00;  2025-07-01 15:57:00;  2025-07-01 16:26:00;  2025-07-01 16:30:00;  2025-07-01 16:56:00;  2025-07-01 17:00:00;  2025-07-01 17:26:00;  2025-07-01 18:00:00;  2025-07-01 18:26:00;  2025-07-01 18:30:00;  2025-07-01 18:56:00;  2025-07-01 19:00:00;  2025-07-01 19:30:00;  2025-07-01 19:56:00;  2025-07-01 20:28:00;  2025-07-01 20:27:00;  2025-07-01 20:57:00;  2025-07-01 21:28:00;  2025-07-01 21:58:00;  2025-07-01 21:57:00;  2025-07-01 22:28:00;  2025-07-01 22:27:00;  2025-07-01 22:58:00;  2025-07-01 22:57:00;  2025-07-01 23:27:00;  2025-07-01 23:58:00;  2025-08-01 00:27:00
       Lausanne, Vert-Bois/EHL;      8592130;    ARRIVAL;  2025-07-01 05:58:00;  2025-07-01 05:59:00;  2025-07-01 06:28:00;  2025-07-01 06:29:00;  2025-07-01 06:58:00;  2025-07-01 07:19:00;  2025-07-01 07:28:00;  2025-07-01 07:37:00;  2025-07-01 07:29:00;  2025-07-01 07:58:00;  2025-07-01 07:59:00;  2025-07-01 08:28:00;  2025-07-01 08:58:00;  2025-07-01 08:59:00;  2025-07-01 09:28:00;  2025-07-01 09:29:00;  2025-07-01 10:00:00;  2025-07-01 10:26:00;  2025-07-01 11:00:00;  2025-07-01 11:30:00;  2025-07-01 11:26:00;  2025-07-01 12:00:00;  2025-07-01 11:56:00;  2025-07-01 12:12:00;  2025-07-01 12:38:00;  2025-07-01 13:00:00;  2025-07-01 12:56:00;  2025-07-01 13:30:00;  2025-07-01 13:26:00;  2025-07-01 13:55:00;  2025-07-01 13:56:00;  2025-07-01 14:30:00;  2025-07-01 14:26:00;  2025-07-01 15:00:00;  2025-07-01 14:56:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 15:58:00;  2025-07-01 15:56:00;  2025-07-01 16:28:00;  2025-07-01 16:29:00;  2025-07-01 16:58:00;  2025-07-01 16:59:00;  2025-07-01 17:28:00;  2025-07-01 17:59:00;  2025-07-01 18:28:00;  2025-07-01 18:29:00;  2025-07-01 18:58:00;  2025-07-01 18:59:00;  2025-07-01 19:29:00;  2025-07-01 19:58:00;  2025-07-01 20:30:00;  2025-07-01 20:26:00;  2025-07-01 20:56:00;  2025-07-01 21:30:00;  2025-07-01 22:00:00;  2025-07-01 21:56:00;  2025-07-01 22:30:00;  2025-07-01 22:26:00;  2025-07-01 23:00:00;  2025-07-01 22:56:00;  2025-07-01 23:26:00;  2025-08-01 00:00:00;  2025-08-01 00:26:00
       Lausanne, Vert-Bois/EHL;      8592130;  DEPARTURE;  2025-07-01 05:58:00;  2025-07-01 05:59:00;  2025-07-01 06:28:00;  2025-07-01 06:29:00;  2025-07-01 06:58:00;  2025-07-01 07:19:00;  2025-07-01 07:28:00;  2025-07-01 07:37:00;  2025-07-01 07:29:00;  2025-07-01 07:58:00;  2025-07-01 07:59:00;  2025-07-01 08:28:00;  2025-07-01 08:58:00;  2025-07-01 08:59:00;  2025-07-01 09:28:00;  2025-07-01 09:29:00;  2025-07-01 10:00:00;  2025-07-01 10:26:00;  2025-07-01 11:00:00;  2025-07-01 11:30:00;  2025-07-01 11:26:00;  2025-07-01 12:00:00;  2025-07-01 11:56:00;  2025-07-01 12:12:00;  2025-07-01 12:38:00;  2025-07-01 13:00:00;  2025-07-01 12:56:00;  2025-07-01 13:30:00;  2025-07-01 13:26:00;  2025-07-01 13:55:00;  2025-07-01 13:56:00;  2025-07-01 14:30:00;  2025-07-01 14:26:00;  2025-07-01 15:00:00;  2025-07-01 14:56:00;  2025-07-01 15:30:00;  2025-07-01 15:26:00;  2025-07-01 15:58:00;  2025-07-01 15:56:00;  2025-07-01 16:28:00;  2025-07-01 16:29:00;  2025-07-01 16:58:00;  2025-07-01 16:59:00;  2025-07-01 17:28:00;  2025-07-01 17:59:00;  2025-07-01 18:28:00;  2025-07-01 18:29:00;  2025-07-01 18:58:00;  2025-07-01 18:59:00;  2025-07-01 19:29:00;  2025-07-01 19:58:00;  2025-07-01 20:30:00;  2025-07-01 20:26:00;  2025-07-01 20:56:00;  2025-07-01 21:30:00;  2025-07-01 22:00:00;  2025-07-01 21:56:00;  2025-07-01 22:30:00;  2025-07-01 22:26:00;  2025-07-01 23:00:00;  2025-07-01 22:56:00;  2025-07-01 23:26:00;  2025-08-01 00:00:00;  2025-08-01 00:26:00
            Lausanne, En Marin;      8504171;    ARRIVAL;  2025-07-01 05:59:00;  2025-07-01 05:58:00;  2025-07-01 06:29:00;  2025-07-01 06:28:00;  2025-07-01 06:59:00;  2025-07-01 07:20:00;  2025-07-01 07:29:00;  2025-07-01 07:38:00;  2025-07-01 07:28:00;  2025-07-01 07:59:00;  2025-07-01 07:58:00;  2025-07-01 08:29:00;  2025-07-01 08:59:00;  2025-07-01 08:58:00;  2025-07-01 09:29:00;  2025-07-01 09:28:00;  2025-07-01 10:01:00;  2025-07-01 10:25:00;  2025-07-01 11:01:00;  2025-07-01 11:31:00;  2025-07-01 11:25:00;  2025-07-01 12:01:00;  2025-07-01 11:55:00;  2025-07-01 12:11:00;  2025-07-01 12:39:00;  2025-07-01 13:01:00;  2025-07-01 12:55:00;  2025-07-01 13:31:00;  2025-07-01 13:25:00;  2025-07-01 13:56:00;  2025-07-01 13:55:00;  2025-07-01 14:31:00;  2025-07-01 14:25:00;  2025-07-01 15:01:00;  2025-07-01 14:55:00;  2025-07-01 15:31:00;  2025-07-01 15:25:00;  2025-07-01 15:59:00;  2025-07-01 15:55:00;  2025-07-01 16:29:00;  2025-07-01 16:28:00;  2025-07-01 16:59:00;  2025-07-01 16:58:00;  2025-07-01 17:29:00;  2025-07-01 17:58:00;  2025-07-01 18:29:00;  2025-07-01 18:28:00;  2025-07-01 18:59:00;  2025-07-01 18:58:00;  2025-07-01 19:28:00;  2025-07-01 19:59:00;  2025-07-01 20:31:00;  2025-07-01 20:25:00;  2025-07-01 20:55:00;  2025-07-01 21:31:00;  2025-07-01 22:01:00;  2025-07-01 21:55:00;  2025-07-01 22:31:00;  2025-07-01 22:25:00;  2025-07-01 23:01:00;  2025-07-01 22:55:00;  2025-07-01 23:25:00;  2025-08-01 00:01:00;  2025-08-01 00:25:00
            Lausanne, En Marin;      8504171;  DEPARTURE;  2025-07-01 05:59:00;  2025-07-01 05:58:00;  2025-07-01 06:29:00;  2025-07-01 06:28:00;  2025-07-01 06:59:00;  2025-07-01 07:20:00;  2025-07-01 07:29:00;  2025-07-01 07:38:00;  2025-07-01 07:28:00;  2025-07-01 07:59:00;  2025-07-01 07:58:00;  2025-07-01 08:29:00;  2025-07-01 08:59:00;  2025-07-01 08:58:00;  2025-07-01 09:29:00;  2025-07-01 09:28:00;  2025-07-01 10:01:00;  2025-07-01 10:25:00;  2025-07-01 11:01:00;  2025-07-01 11:31:00;  2025-07-01 11:25:00;  2025-07-01 12:01:00;  2025-07-01 11:55:00;  2025-07-01 12:11:00;  2025-07-01 12:39:00;  2025-07-01 13:01:00;  2025-07-01 12:55:00;  2025-07-01 13:31:00;  2025-07-01 13:25:00;  2025-07-01 13:56:00;  2025-07-01 13:55:00;  2025-07-01 14:31:00;  2025-07-01 14:25:00;  2025-07-01 15:01:00;  2025-07-01 14:55:00;  2025-07-01 15:31:00;  2025-07-01 15:25:00;  2025-07-01 15:59:00;  2025-07-01 15:55:00;  2025-07-01 16:29:00;  2025-07-01 16:28:00;  2025-07-01 16:59:00;  2025-07-01 16:58:00;  2025-07-01 17:29:00;  2025-07-01 17:58:00;  2025-07-01 18:29:00;  2025-07-01 18:28:00;  2025-07-01 18:59:00;  2025-07-01 18:58:00;  2025-07-01 19:28:00;  2025-07-01 19:59:00;  2025-07-01 20:31:00;  2025-07-01 20:25:00;  2025-07-01 20:55:00;  2025-07-01 21:31:00;  2025-07-01 22:01:00;  2025-07-01 21:55:00;  2025-07-01 22:31:00;  2025-07-01 22:25:00;  2025-07-01 23:01:00;  2025-07-01 22:55:00;  2025-07-01 23:25:00;  2025-08-01 00:01:00;  2025-08-01 00:25:00
          Epalinges, Lion d'Or;      8587546;    ARRIVAL;  2025-07-01 06:00:00;  2025-07-01 05:57:00;  2025-07-01 06:30:00;  2025-07-01 06:27:00;  2025-07-01 07:00:00;  2025-07-01 07:21:00;  2025-07-01 07:30:00;  2025-07-01 07:39:00;  2025-07-01 07:27:00;  2025-07-01 08:00:00;  2025-07-01 07:57:00;  2025-07-01 08:30:00;  2025-07-01 09:00:00;  2025-07-01 08:57:00;  2025-07-01 09:30:00;  2025-07-01 09:27:00;  2025-07-01 10:02:00;  2025-07-01 10:24:00;  2025-07-01 11:02:00;  2025-07-01 11:32:00;  2025-07-01 11:24:00;  2025-07-01 12:02:00;  2025-07-01 11:54:00;  2025-07-01 12:10:00;  2025-07-01 12:40:00;  2025-07-01 13:02:00;  2025-07-01 12:54:00;  2025-07-01 13:32:00;  2025-07-01 13:24:00;  2025-07-01 13:57:00;  2025-07-01 13:54:00;  2025-07-01 14:32:00;  2025-07-01 14:24:00;  2025-07-01 15:02:00;  2025-07-01 14:54:00;  2025-07-01 15:32:00;  2025-07-01 15:24:00;  2025-07-01 16:00:00;  2025-07-01 15:54:00;  2025-07-01 16:30:00;  2025-07-01 16:27:00;  2025-07-01 17:00:00;  2025-07-01 16:57:00;  2025-07-01 17:30:00;  2025-07-01 17:57:00;  2025-07-01 18:30:00;  2025-07-01 18:27:00;  2025-07-01 19:00:00;  2025-07-01 18:57:00;  2025-07-01 19:27:00;  2025-07-01 20:00:00;  2025-07-01 20:32:00;  2025-07-01 20:24:00;  2025-07-01 20:54:00;  2025-07-01 21:32:00;  2025-07-01 22:02:00;  2025-07-01 21:54:00;  2025-07-01 22:32:00;  2025-07-01 22:24:00;  2025-07-01 23:02:00;  2025-07-01 22:54:00;  2025-07-01 23:24:00;  2025-08-01 00:02:00;  2025-08-01 00:24:00
