LINE_ID;LINE_NAME;TRANSPORTER;MEAN_OF_TRANSPORT;JOURNEY_ID;STOP_NUMBER;CANCELLED;ARRIVAL;ARRIVAL_REAL;ARRIVAL_REAL_STATUS;DEPARTURE;DEPARTURE_REAL;DEPARTURE_REAL_STATUS
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8592240;False;08.01.2025 18:43;08.01.2025 18:43:30;REAL;08.01.2025 18:43;08.01.2025 18:43:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8579230;False;08.01.2025 18:45;08.01.2025 18:44:55;REAL;08.01.2025 18:45;08.01.2025 18:45:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8588898;False;08.01.2025 18:46;08.01.2025 18:47:00;REAL;08.01.2025 18:46;08.01.2025 18:47:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8595218;False;08.01.2025 18:48;08.01.2025 18:47:54;REAL;08.01.2025 18:48;08.01.2025 18:47:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8511344;False;08.01.2025 18:48;08.01.2025 18:48:35;REAL;08.01.2025 18:48;08.01.2025 18:48:40;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8595219;False;08.01.2025 18:49;08.01.2025 18:49:33;REAL;08.01.2025 18:49;08.01.2025 18:49:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5104_705-R-201_1823_BPS3;8592254;False;08.01.2025 18:51;08.01.2025 18:51:25;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592254;False;;;;08.01.2025 18:00;08.01.2025 18:03:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8595219;False;08.01.2025 18:01;08.01.2025 18:04:56;REAL;08.01.2025 18:01;08.01.2025 18:05:01;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8511344;False;08.01.2025 18:02;08.01.2025 18:05:19;REAL;08.01.2025 18:02;08.01.2025 18:05:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8595218;False;08.01.2025 18:02;08.01.2025 18:05:42;REAL;08.01.2025 18:02;08.01.2025 18:05:47;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8588898;False;08.01.2025 18:04;08.01.2025 18:09:26;REAL;08.01.2025 18:04;08.01.2025 18:09:31;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8579230;False;08.01.2025 18:05;08.01.2025 18:10:40;REAL;08.01.2025 18:05;08.01.2025 18:10:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592240;False;08.01.2025 18:08;08.01.2025 18:12:40;REAL;08.01.2025 18:08;08.01.2025 18:13:17;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592241;False;08.01.2025 18:09;08.01.2025 18:13:57;REAL;08.01.2025 18:09;08.01.2025 18:14:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592239;False;08.01.2025 18:10;08.01.2025 18:15:47;REAL;08.01.2025 18:10;08.01.2025 18:15:52;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592242;False;08.01.2025 18:12;08.01.2025 18:16:30;REAL;08.01.2025 18:12;08.01.2025 18:16:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8588872;False;08.01.2025 18:13;08.01.2025 18:17:26;REAL;08.01.2025 18:13;08.01.2025 18:17:31;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8595213;False;08.01.2025 18:15;08.01.2025 18:18:46;REAL;08.01.2025 18:15;08.01.2025 18:19:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8588875;False;08.01.2025 18:16;08.01.2025 18:20:04;REAL;08.01.2025 18:16;08.01.2025 18:20:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592243;False;08.01.2025 18:16;08.01.2025 18:21:07;REAL;08.01.2025 18:16;08.01.2025 18:21:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592244;False;08.01.2025 18:17;08.01.2025 18:21:43;REAL;08.01.2025 18:17;08.01.2025 18:21:48;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8592248;False;08.01.2025 18:20;08.01.2025 18:23:06;REAL;08.01.2025 18:20;08.01.2025 18:23:19;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8591961;False;08.01.2025 18:22;08.01.2025 18:24:29;REAL;08.01.2025 18:22;08.01.2025 18:24:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8591946;False;08.01.2025 18:22;08.01.2025 18:25:15;REAL;08.01.2025 18:22;08.01.2025 18:22:36;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8591951;False;08.01.2025 18:23;08.01.2025 18:26:09;REAL;08.01.2025 18:23;08.01.2025 18:26:14;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8591947;False;08.01.2025 18:24;08.01.2025 18:27:17;REAL;08.01.2025 18:24;08.01.2025 18:27:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8579233;False;08.01.2025 18:26;08.01.2025 18:26:15;REAL;08.01.2025 18:26;08.01.2025 18:26:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8591944;False;08.01.2025 18:27;08.01.2025 18:29:48;PROGNOSE;08.01.2025 18:27;08.01.2025 18:29:48;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5105_705-A-101_1800_BPS3;8579234;False;08.01.2025 18:29;08.01.2025 18:30:50;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8579234;False;;;;08.01.2025 18:33;08.01.2025 18:33:19;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8579233;False;08.01.2025 18:33;08.01.2025 18:34:24;REAL;08.01.2025 18:33;08.01.2025 18:35:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8591952;False;08.01.2025 18:36;08.01.2025 18:36:43;REAL;08.01.2025 18:36;08.01.2025 18:36:48;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8591949;False;08.01.2025 18:37;08.01.2025 18:37:33;REAL;08.01.2025 18:37;08.01.2025 18:37:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8591954;False;08.01.2025 18:37;08.01.2025 18:37:57;REAL;08.01.2025 18:37;08.01.2025 18:38:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8591961;False;08.01.2025 18:38;08.01.2025 18:39:25;REAL;08.01.2025 18:38;08.01.2025 18:39:30;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8592248;False;08.01.2025 18:40;08.01.2025 18:41:12;REAL;08.01.2025 18:40;08.01.2025 18:41:17;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8592244;False;08.01.2025 18:43;08.01.2025 18:42:51;REAL;08.01.2025 18:43;08.01.2025 18:43:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8592243;False;08.01.2025 18:44;08.01.2025 18:44:00;PROGNOSE;08.01.2025 18:44;08.01.2025 18:44:21;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5106_705-R-203_1833_BPS3;8588875;False;08.01.2025 18:45;08.01.2025 18:44:41;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8588875;False;;;;08.01.2025 18:06;08.01.2025 18:06:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8592243;False;08.01.2025 18:06;08.01.2025 18:06:39;REAL;08.01.2025 18:06;08.01.2025 18:06:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8592244;False;08.01.2025 18:07;08.01.2025 18:07:50;REAL;08.01.2025 18:07;08.01.2025 18:07:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8592248;False;08.01.2025 18:10;08.01.2025 18:10:33;REAL;08.01.2025 18:10;08.01.2025 18:10:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8591961;False;08.01.2025 18:12;08.01.2025 18:12:06;REAL;08.01.2025 18:12;08.01.2025 18:12:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8591946;False;08.01.2025 18:12;08.01.2025 18:14:15;REAL;08.01.2025 18:12;08.01.2025 18:14:20;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8591951;False;08.01.2025 18:13;08.01.2025 18:13:26;REAL;08.01.2025 18:13;08.01.2025 18:13:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8591947;False;08.01.2025 18:14;08.01.2025 18:14:05;REAL;08.01.2025 18:14;08.01.2025 18:14:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8579233;False;08.01.2025 18:16;08.01.2025 18:17:13;PROGNOSE;08.01.2025 18:16;08.01.2025 18:17:13;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8591944;False;08.01.2025 18:17;08.01.2025 18:18:36;PROGNOSE;08.01.2025 18:17;08.01.2025 18:18:36;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5107_705-A-102_1806_BPS3;8579234;False;08.01.2025 18:19;08.01.2025 18:19:58;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8579234;False;;;;08.01.2025 18:43;08.01.2025 18:44:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8579233;False;08.01.2025 18:43;08.01.2025 18:45:16;REAL;08.01.2025 18:43;08.01.2025 18:45:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8591952;False;08.01.2025 18:46;08.01.2025 18:47:57;REAL;08.01.2025 18:46;08.01.2025 18:48:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8591949;False;08.01.2025 18:47;08.01.2025 18:48:50;REAL;08.01.2025 18:47;08.01.2025 18:48:58;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8591954;False;08.01.2025 18:47;08.01.2025 18:49:17;REAL;08.01.2025 18:47;08.01.2025 18:49:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8591961;False;08.01.2025 18:48;08.01.2025 18:50:06;REAL;08.01.2025 18:48;08.01.2025 18:50:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592248;False;08.01.2025 18:50;08.01.2025 18:51:41;REAL;08.01.2025 18:50;08.01.2025 18:53:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592244;False;08.01.2025 18:53;08.01.2025 18:53:37;REAL;08.01.2025 18:53;08.01.2025 18:54:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592243;False;08.01.2025 18:54;08.01.2025 18:54:45;REAL;08.01.2025 18:54;08.01.2025 18:54:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8588875;False;08.01.2025 18:55;08.01.2025 18:56:02;REAL;08.01.2025 18:55;08.01.2025 18:56:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8595213;False;08.01.2025 18:55;08.01.2025 18:56:22;REAL;08.01.2025 18:55;08.01.2025 18:56:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8588872;False;08.01.2025 18:57;08.01.2025 18:57:49;REAL;08.01.2025 18:57;08.01.2025 18:57:54;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592242;False;08.01.2025 18:58;08.01.2025 18:58:46;REAL;08.01.2025 18:58;08.01.2025 18:58:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592239;False;08.01.2025 19:00;08.01.2025 19:00:15;REAL;08.01.2025 19:00;08.01.2025 19:00:20;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592241;False;08.01.2025 19:01;08.01.2025 19:00:57;REAL;08.01.2025 19:01;08.01.2025 19:01:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592240;False;08.01.2025 19:03;08.01.2025 19:02:14;REAL;08.01.2025 19:03;08.01.2025 19:03:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8579230;False;08.01.2025 19:05;08.01.2025 19:04:16;REAL;08.01.2025 19:05;08.01.2025 19:05:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8588898;False;08.01.2025 19:06;08.01.2025 19:06:16;REAL;08.01.2025 19:06;08.01.2025 19:06:21;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8595218;False;08.01.2025 19:08;08.01.2025 19:07:31;REAL;08.01.2025 19:08;08.01.2025 19:07:36;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8511344;False;08.01.2025 19:08;08.01.2025 19:08:00;REAL;08.01.2025 19:08;08.01.2025 19:08:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8595219;False;08.01.2025 19:09;08.01.2025 19:08:29;REAL;08.01.2025 19:09;08.01.2025 19:08:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5108_705-R-201_1843_BPS3;8592254;False;08.01.2025 19:11;08.01.2025 19:10:15;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592254;False;;;;08.01.2025 18:20;08.01.2025 18:20:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8595219;False;08.01.2025 18:21;08.01.2025 18:23:45;REAL;08.01.2025 18:21;08.01.2025 18:23:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8511344;False;08.01.2025 18:22;08.01.2025 18:24:00;REAL;08.01.2025 18:22;08.01.2025 18:24:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8595218;False;08.01.2025 18:22;08.01.2025 18:24:32;REAL;08.01.2025 18:22;08.01.2025 18:25:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8588898;False;08.01.2025 18:24;08.01.2025 18:24:24;REAL;08.01.2025 18:24;08.01.2025 18:24:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8579230;False;08.01.2025 18:25;08.01.2025 18:25:35;REAL;08.01.2025 18:25;08.01.2025 18:25:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592240;False;08.01.2025 18:28;08.01.2025 18:31:24;REAL;08.01.2025 18:28;08.01.2025 18:28:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592241;False;08.01.2025 18:29;08.01.2025 18:32:38;REAL;08.01.2025 18:29;08.01.2025 18:32:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592239;False;08.01.2025 18:30;08.01.2025 18:33:16;REAL;08.01.2025 18:30;08.01.2025 18:33:21;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592242;False;08.01.2025 18:32;08.01.2025 18:32:18;REAL;08.01.2025 18:32;08.01.2025 18:32:18;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8588872;False;08.01.2025 18:33;08.01.2025 18:35:53;REAL;08.01.2025 18:33;08.01.2025 18:35:58;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8595213;False;08.01.2025 18:35;08.01.2025 18:36:51;REAL;08.01.2025 18:35;08.01.2025 18:36:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8588875;False;08.01.2025 18:36;08.01.2025 18:38:23;REAL;08.01.2025 18:36;08.01.2025 18:38:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592243;False;08.01.2025 18:36;08.01.2025 18:38:34;REAL;08.01.2025 18:36;08.01.2025 18:38:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592244;False;08.01.2025 18:37;08.01.2025 18:39:00;REAL;08.01.2025 18:37;08.01.2025 18:39:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8592248;False;08.01.2025 18:40;08.01.2025 18:40:56;REAL;08.01.2025 18:40;08.01.2025 18:41:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8591961;False;08.01.2025 18:42;08.01.2025 18:42:18;REAL;08.01.2025 18:42;08.01.2025 18:42:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8591946;False;08.01.2025 18:42;08.01.2025 18:42:51;REAL;08.01.2025 18:42;08.01.2025 18:43:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8591951;False;08.01.2025 18:43;08.01.2025 18:44:21;REAL;08.01.2025 18:43;08.01.2025 18:44:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8591947;False;08.01.2025 18:44;08.01.2025 18:44:39;REAL;08.01.2025 18:44;08.01.2025 18:44:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8579233;False;08.01.2025 18:46;08.01.2025 18:46:27;REAL;08.01.2025 18:46;08.01.2025 18:46:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8591944;False;08.01.2025 18:47;08.01.2025 18:47:37;REAL;08.01.2025 18:47;08.01.2025 18:47:42;REAL
85:764:705;705;MBC Auto;Bus;85:764:5109_705-A-101_1820_BPS3;8579234;False;08.01.2025 18:49;08.01.2025 18:49:04;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8579234;False;;;;08.01.2025 18:53;08.01.2025 18:55:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8579233;False;08.01.2025 18:53;08.01.2025 18:56:17;REAL;08.01.2025 18:53;08.01.2025 18:57:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8591952;False;08.01.2025 18:56;08.01.2025 18:59:04;REAL;08.01.2025 18:56;08.01.2025 18:59:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8591949;False;08.01.2025 18:57;08.01.2025 18:59:58;REAL;08.01.2025 18:57;08.01.2025 19:00:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8591954;False;08.01.2025 18:57;08.01.2025 19:00:37;REAL;08.01.2025 18:57;08.01.2025 19:00:42;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8591961;False;08.01.2025 18:58;08.01.2025 19:01:38;REAL;08.01.2025 18:58;08.01.2025 19:01:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592248;False;08.01.2025 19:00;08.01.2025 19:03:17;REAL;08.01.2025 19:00;08.01.2025 19:03:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592244;False;08.01.2025 19:03;08.01.2025 19:05:10;REAL;08.01.2025 19:03;08.01.2025 19:05:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592243;False;08.01.2025 19:04;08.01.2025 19:06:04;REAL;08.01.2025 19:04;08.01.2025 19:06:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8588875;False;08.01.2025 19:05;08.01.2025 19:06:54;REAL;08.01.2025 19:05;08.01.2025 19:07:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8595213;False;08.01.2025 19:05;08.01.2025 19:07:49;REAL;08.01.2025 19:05;08.01.2025 19:07:54;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8588872;False;08.01.2025 19:07;08.01.2025 19:09:09;REAL;08.01.2025 19:07;08.01.2025 19:09:14;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592242;False;08.01.2025 19:08;08.01.2025 19:10:04;REAL;08.01.2025 19:08;08.01.2025 19:10:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592239;False;08.01.2025 19:10;08.01.2025 19:11:56;REAL;08.01.2025 19:10;08.01.2025 19:12:01;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592241;False;08.01.2025 19:11;08.01.2025 19:12:11;REAL;08.01.2025 19:11;08.01.2025 19:12:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592240;False;08.01.2025 19:13;08.01.2025 19:14:00;REAL;08.01.2025 19:13;08.01.2025 19:14:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8579230;False;08.01.2025 19:15;08.01.2025 19:15:22;REAL;08.01.2025 19:15;08.01.2025 19:15:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8588898;False;08.01.2025 19:16;08.01.2025 19:17:19;REAL;08.01.2025 19:16;08.01.2025 19:17:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8595218;False;08.01.2025 19:18;08.01.2025 19:17:53;REAL;08.01.2025 19:18;08.01.2025 19:17:58;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8511344;False;08.01.2025 19:18;08.01.2025 19:18:16;REAL;08.01.2025 19:18;08.01.2025 19:18:21;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8595219;False;08.01.2025 19:19;08.01.2025 19:19:05;REAL;08.01.2025 19:19;08.01.2025 19:19:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5110_705-R-201_1853_BPS3;8592254;False;08.01.2025 19:21;08.01.2025 19:20:39;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8588875;False;;;;08.01.2025 18:26;08.01.2025 18:25:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8592243;False;08.01.2025 18:26;08.01.2025 18:27:22;REAL;08.01.2025 18:26;08.01.2025 18:27:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8592244;False;08.01.2025 18:27;08.01.2025 18:28:22;REAL;08.01.2025 18:27;08.01.2025 18:28:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8592248;False;08.01.2025 18:30;08.01.2025 18:30:01;REAL;08.01.2025 18:30;08.01.2025 18:30:06;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8591961;False;08.01.2025 18:32;08.01.2025 18:31:39;REAL;08.01.2025 18:32;08.01.2025 18:31:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8591946;False;08.01.2025 18:32;08.01.2025 18:32:07;REAL;08.01.2025 18:32;08.01.2025 18:32:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8591951;False;08.01.2025 18:33;08.01.2025 18:32:50;REAL;08.01.2025 18:33;08.01.2025 18:32:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8591947;False;08.01.2025 18:34;08.01.2025 18:33:25;REAL;08.01.2025 18:34;08.01.2025 18:33:30;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8579233;False;08.01.2025 18:36;08.01.2025 18:35:05;REAL;08.01.2025 18:36;08.01.2025 18:35:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8591944;False;08.01.2025 18:37;08.01.2025 18:36:21;REAL;08.01.2025 18:37;08.01.2025 18:36:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5111_705-A-102_1826_BPS3;8579234;False;08.01.2025 18:39;08.01.2025 18:38:06;REAL;;;
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8579234;False;;;;08.01.2025 19:03;08.01.2025 19:03:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8579233;False;08.01.2025 19:03;08.01.2025 19:04:41;REAL;08.01.2025 19:03;08.01.2025 19:05:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8591952;False;08.01.2025 19:06;08.01.2025 19:07:02;REAL;08.01.2025 19:06;08.01.2025 19:07:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8591949;False;08.01.2025 19:07;08.01.2025 19:08:39;REAL;08.01.2025 19:07;08.01.2025 19:08:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8591954;False;08.01.2025 19:07;08.01.2025 19:09:12;REAL;08.01.2025 19:07;08.01.2025 19:09:17;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8591961;False;08.01.2025 19:08;08.01.2025 19:09:50;REAL;08.01.2025 19:08;08.01.2025 19:10:16;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8592248;False;08.01.2025 19:10;08.01.2025 19:11:54;REAL;08.01.2025 19:10;08.01.2025 19:11:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8592244;False;08.01.2025 19:13;08.01.2025 19:13:16;REAL;08.01.2025 19:13;08.01.2025 19:14:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8592243;False;08.01.2025 19:14;08.01.2025 19:15:09;REAL;08.01.2025 19:14;08.01.2025 19:15:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5112_705-R-201_1903_BPS3;8588875;False;08.01.2025 19:15;08.01.2025 19:16:06;REAL;08.01.2025 19:15;08.01.2025 19:16:42;REAL
